id,label
24630,bird
24631,airplane
24632,truck
24633,cat
24634,automobile
24635,frog
24636,ship
24637,ship
24638,dog
24639,cat
24640,bird
24641,bird
24642,ship
24643,ship
24644,deer
24645,automobile
24646,ship
24647,cat
24648,bird
24649,automobile
24650,automobile
24651,cat
24652,ship
24653,deer
24654,deer
24655,cat
24656,horse
24657,cat
24658,ship
24659,bird
24660,ship
24661,airplane
24662,horse
24663,bird
24664,bird
24665,cat
24666,bird
24667,airplane
24668,frog
24669,bird
24670,ship
24671,ship
24672,cat
24673,cat
24674,airplane
24675,cat
24676,dog
24677,airplane
24678,deer
24679,horse
24680,automobile
24681,dog
24682,airplane
24683,ship
24684,airplane
24685,dog
24686,bird
24687,bird
24688,ship
24689,dog
24690,airplane
24691,airplane
24692,bird
24693,horse
24694,automobile
24695,automobile
24696,ship
24697,ship
24698,bird
24699,ship
24700,ship
24701,ship
24702,airplane
24703,automobile
24704,airplane
24705,automobile
24706,bird
24707,ship
24708,dog
24709,airplane
24710,cat
24711,cat
24712,dog
24713,ship
24714,dog
24715,bird
24716,ship
24717,automobile
24718,deer
24719,automobile
24720,automobile
24721,bird
24722,deer
24723,ship
24724,ship
24725,automobile
24726,ship
24727,airplane
24728,horse
24729,truck
24730,airplane
24731,ship
24732,cat
24733,ship
24734,cat
24735,automobile
24736,airplane
24737,cat
24738,bird
24739,deer
24740,bird
24741,dog
24742,cat
24743,ship
24744,cat
24745,truck
24746,ship
24747,deer
24748,deer
24749,dog
24750,horse
24751,airplane
24752,deer
24753,ship
24754,cat
24755,airplane
24756,ship
24757,bird
24758,airplane
24759,bird
24760,bird
24761,airplane
24762,ship
24763,ship
24764,bird
24765,ship
24766,bird
24767,airplane
24768,cat
24769,automobile
24770,automobile
24771,ship
24772,automobile
24773,automobile
24774,ship
24775,airplane
24776,frog
24777,automobile
24778,ship
24779,ship
24780,airplane
24781,airplane
24782,airplane
24783,airplane
24784,airplane
24785,truck
24786,ship
24787,automobile
24788,automobile
24789,automobile
24790,cat
24791,bird
24792,automobile
24793,horse
24794,dog
24795,ship
24796,automobile
24797,cat
24798,bird
24799,cat
24800,cat
24801,bird
24802,automobile
24803,deer
24804,truck
24805,frog
24806,ship
24807,cat
24808,deer
24809,automobile
24810,automobile
24811,airplane
24812,ship
24813,ship
24814,ship
24815,automobile
24816,truck
24817,frog
24818,automobile
24819,cat
24820,automobile
24821,bird
24822,deer
24823,deer
24824,cat
24825,ship
24826,ship
24827,bird
24828,frog
24829,dog
24830,ship
24831,automobile
24832,ship
24833,airplane
24834,ship
24835,bird
24836,ship
24837,bird
24838,ship
24839,ship
24840,truck
24841,frog
24842,airplane
24843,ship
24844,frog
24845,cat
24846,ship
24847,bird
24848,airplane
24849,ship
24850,automobile
24851,automobile
24852,horse
24853,airplane
24854,bird
24855,deer
24856,horse
24857,airplane
24858,automobile
24859,ship
24860,dog
24861,automobile
24862,cat
24863,frog
24864,ship
24865,cat
24866,automobile
24867,horse
24868,deer
24869,bird
24870,cat
24871,ship
24872,automobile
24873,airplane
24874,airplane
24875,dog
24876,automobile
24877,ship
24878,ship
24879,ship
24880,airplane
24881,cat
24882,ship
24883,frog
24884,frog
24885,ship
24886,automobile
24887,airplane
24888,bird
24889,cat
24890,airplane
24891,truck
24892,airplane
24893,automobile
24894,horse
24895,frog
24896,ship
24897,airplane
24898,airplane
24899,deer
24900,deer
24901,airplane
24902,cat
24903,airplane
24904,bird
24905,automobile
24906,ship
24907,airplane
24908,ship
24909,ship
24910,bird
24911,ship
24912,airplane
24913,airplane
24914,cat
24915,automobile
24916,automobile
24917,automobile
24918,airplane
24919,airplane
24920,cat
24921,cat
24922,ship
24923,bird
24924,ship
24925,bird
24926,deer
24927,frog
24928,automobile
24929,airplane
24930,airplane
24931,airplane
24932,airplane
24933,truck
24934,airplane
24935,dog
24936,airplane
24937,airplane
24938,airplane
24939,deer
24940,ship
24941,airplane
24942,deer
24943,bird
24944,airplane
24945,ship
24946,cat
24947,ship
24948,bird
24949,ship
24950,ship
24951,airplane
24952,airplane
24953,cat
24954,airplane
24955,cat
24956,deer
24957,ship
24958,cat
24959,dog
24960,airplane
24961,automobile
24962,airplane
24963,automobile
24964,airplane
24965,ship
24966,ship
24967,ship
24968,automobile
24969,ship
24970,automobile
24971,airplane
24972,ship
24973,airplane
24974,automobile
24975,frog
24976,dog
24977,ship
24978,airplane
24979,automobile
24980,deer
24981,automobile
24982,bird
24983,truck
24984,dog
24985,cat
24986,dog
24987,automobile
24988,airplane
24989,dog
24990,frog
24991,ship
24992,airplane
24993,cat
24994,ship
24995,dog
24996,cat
24997,airplane
24998,automobile
24999,ship
25000,ship
25001,cat
25002,airplane
25003,frog
25004,bird
25005,automobile
25006,ship
25007,airplane
25008,ship
25009,bird
25010,deer
25011,ship
25012,ship
25013,cat
25014,ship
25015,automobile
25016,airplane
25017,ship
25018,automobile
25019,dog
25020,truck
25021,bird
25022,automobile
25023,automobile
25024,dog
25025,bird
25026,deer
25027,ship
25028,automobile
25029,cat
25030,truck
25031,dog
25032,bird
25033,ship
25034,bird
25035,airplane
25036,airplane
25037,ship
25038,truck
25039,horse
25040,automobile
25041,truck
25042,airplane
25043,airplane
25044,airplane
25045,ship
25046,automobile
25047,airplane
25048,automobile
25049,cat
25050,automobile
25051,ship
25052,dog
25053,airplane
25054,bird
25055,cat
25056,cat
25057,ship
25058,ship
25059,ship
25060,horse
25061,airplane
25062,deer
25063,ship
25064,bird
25065,ship
25066,bird
25067,bird
25068,airplane
25069,cat
25070,ship
25071,truck
25072,automobile
25073,frog
25074,dog
25075,cat
25076,dog
25077,automobile
25078,automobile
25079,cat
25080,airplane
25081,bird
25082,cat
25083,airplane
25084,ship
25085,automobile
25086,cat
25087,automobile
25088,deer
25089,frog
25090,cat
25091,airplane
25092,bird
25093,cat
25094,automobile
25095,airplane
25096,bird
25097,airplane
25098,ship
25099,ship
25100,airplane
25101,cat
25102,ship
25103,ship
25104,ship
25105,horse
25106,ship
25107,automobile
25108,automobile
25109,cat
25110,bird
25111,ship
25112,automobile
25113,cat
25114,airplane
25115,cat
25116,bird
25117,ship
25118,automobile
25119,airplane
25120,ship
25121,truck
25122,cat
25123,cat
25124,automobile
25125,deer
25126,automobile
25127,airplane
25128,ship
25129,dog
25130,bird
25131,cat
25132,ship
25133,airplane
25134,automobile
25135,bird
25136,automobile
25137,cat
25138,airplane
25139,automobile
25140,airplane
25141,bird
25142,ship
25143,airplane
25144,automobile
25145,ship
25146,automobile
25147,horse
25148,airplane
25149,automobile
25150,bird
25151,cat
25152,cat
25153,automobile
25154,airplane
25155,truck
25156,automobile
25157,automobile
25158,automobile
25159,bird
25160,airplane
25161,dog
25162,automobile
25163,automobile
25164,automobile
25165,truck
25166,deer
25167,truck
25168,frog
25169,horse
25170,airplane
25171,bird
25172,dog
25173,ship
25174,airplane
25175,automobile
25176,airplane
25177,cat
25178,airplane
25179,ship
25180,ship
25181,bird
25182,ship
25183,automobile
25184,ship
25185,ship
25186,bird
25187,horse
25188,cat
25189,airplane
25190,ship
25191,ship
25192,ship
25193,deer
25194,airplane
25195,ship
25196,deer
25197,ship
25198,bird
25199,airplane
25200,bird
25201,automobile
25202,automobile
25203,cat
25204,airplane
25205,truck
25206,cat
25207,cat
25208,airplane
25209,ship
25210,automobile
25211,dog
25212,deer
25213,bird
25214,ship
25215,dog
25216,ship
25217,bird
25218,ship
25219,deer
25220,automobile
25221,airplane
25222,truck
25223,ship
25224,automobile
25225,cat
25226,automobile
25227,frog
25228,deer
25229,truck
25230,airplane
25231,bird
25232,cat
25233,truck
25234,cat
25235,airplane
25236,frog
25237,ship
25238,automobile
25239,airplane
25240,frog
25241,dog
25242,truck
25243,truck
25244,airplane
25245,cat
25246,ship
25247,automobile
25248,airplane
25249,automobile
25250,ship
25251,automobile
25252,frog
25253,cat
25254,airplane
25255,automobile
25256,ship
25257,airplane
25258,automobile
25259,automobile
25260,truck
25261,ship
25262,automobile
25263,ship
25264,truck
25265,bird
25266,truck
25267,bird
25268,bird
25269,airplane
25270,cat
25271,airplane
25272,automobile
25273,bird
25274,bird
25275,bird
25276,bird
25277,deer
25278,airplane
25279,ship
25280,cat
25281,deer
25282,cat
25283,ship
25284,automobile
25285,cat
25286,deer
25287,cat
25288,cat
25289,automobile
25290,airplane
25291,automobile
25292,frog
25293,airplane
25294,cat
25295,automobile
25296,cat
25297,ship
25298,ship
25299,automobile
25300,cat
25301,horse
25302,airplane
25303,ship
25304,bird
25305,airplane
25306,bird
25307,automobile
25308,automobile
25309,cat
25310,cat
25311,ship
25312,dog
25313,bird
25314,automobile
25315,automobile
25316,airplane
25317,airplane
25318,deer
25319,frog
25320,airplane
25321,truck
25322,ship
25323,automobile
25324,cat
25325,airplane
25326,truck
25327,ship
25328,dog
25329,frog
25330,automobile
25331,automobile
25332,airplane
25333,bird
25334,airplane
25335,deer
25336,airplane
25337,bird
25338,airplane
25339,ship
25340,automobile
25341,truck
25342,truck
25343,ship
25344,dog
25345,bird
25346,truck
25347,airplane
25348,cat
25349,bird
25350,airplane
25351,airplane
25352,deer
25353,ship
25354,cat
25355,bird
25356,airplane
25357,ship
25358,truck
25359,ship
25360,deer
25361,automobile
25362,airplane
25363,cat
25364,airplane
25365,ship
25366,bird
25367,truck
25368,automobile
25369,automobile
25370,ship
25371,airplane
25372,airplane
25373,cat
25374,airplane
25375,ship
25376,cat
25377,ship
25378,horse
25379,automobile
25380,automobile
25381,airplane
25382,automobile
25383,ship
25384,horse
25385,bird
25386,ship
25387,deer
25388,airplane
25389,airplane
25390,ship
25391,airplane
25392,automobile
25393,cat
25394,airplane
25395,ship
25396,frog
25397,dog
25398,truck
25399,ship
25400,horse
25401,ship
25402,dog
25403,automobile
25404,automobile
25405,ship
25406,automobile
25407,cat
25408,ship
25409,ship
25410,bird
25411,ship
25412,dog
25413,automobile
25414,frog
25415,truck
25416,ship
25417,ship
25418,bird
25419,dog
25420,cat
25421,deer
25422,automobile
25423,airplane
25424,ship
25425,ship
25426,deer
25427,truck
25428,truck
25429,automobile
25430,ship
25431,automobile
25432,automobile
25433,frog
25434,automobile
25435,automobile
25436,ship
25437,ship
25438,airplane
25439,ship
25440,cat
25441,ship
25442,cat
25443,ship
25444,truck
25445,ship
25446,airplane
25447,airplane
25448,ship
25449,ship
25450,airplane
25451,automobile
25452,deer
25453,bird
25454,cat
25455,airplane
25456,bird
25457,automobile
25458,cat
25459,ship
25460,ship
25461,automobile
25462,automobile
25463,automobile
25464,bird
25465,airplane
25466,airplane
25467,truck
25468,truck
25469,ship
25470,frog
25471,ship
25472,automobile
25473,ship
25474,airplane
25475,dog
25476,ship
25477,airplane
25478,airplane
25479,deer
25480,bird
25481,automobile
25482,ship
25483,airplane
25484,automobile
25485,ship
25486,frog
25487,automobile
25488,ship
25489,dog
25490,airplane
25491,dog
25492,airplane
25493,ship
25494,frog
25495,dog
25496,ship
25497,ship
25498,ship
25499,ship
25500,cat
25501,ship
25502,dog
25503,deer
25504,airplane
25505,deer
25506,horse
25507,horse
25508,cat
25509,ship
25510,automobile
25511,cat
25512,horse
25513,ship
25514,dog
25515,automobile
25516,frog
25517,automobile
25518,airplane
25519,cat
25520,airplane
25521,bird
25522,dog
25523,ship
25524,cat
25525,cat
25526,automobile
25527,airplane
25528,ship
25529,truck
25530,ship
25531,dog
25532,airplane
25533,ship
25534,automobile
25535,ship
25536,ship
25537,airplane
25538,cat
25539,cat
25540,cat
25541,dog
25542,dog
25543,cat
25544,dog
25545,automobile
25546,cat
25547,bird
25548,airplane
25549,bird
25550,deer
25551,ship
25552,automobile
25553,bird
25554,automobile
25555,airplane
25556,ship
25557,automobile
25558,automobile
25559,bird
25560,ship
25561,bird
25562,deer
25563,cat
25564,deer
25565,automobile
25566,automobile
25567,bird
25568,bird
25569,automobile
25570,horse
25571,airplane
25572,horse
25573,airplane
25574,cat
25575,ship
25576,airplane
25577,cat
25578,automobile
25579,airplane
25580,automobile
25581,bird
25582,deer
25583,ship
25584,bird
25585,ship
25586,cat
25587,bird
25588,airplane
25589,cat
25590,ship
25591,automobile
25592,cat
25593,frog
25594,ship
25595,airplane
25596,airplane
25597,ship
25598,truck
25599,automobile
25600,bird
25601,automobile
25602,ship
25603,bird
25604,ship
25605,cat
25606,cat
25607,automobile
25608,automobile
25609,truck
25610,airplane
25611,bird
25612,automobile
25613,frog
25614,truck
25615,airplane
25616,automobile
25617,ship
25618,deer
25619,truck
25620,ship
25621,ship
25622,airplane
25623,bird
25624,automobile
25625,ship
25626,automobile
25627,airplane
25628,airplane
25629,bird
25630,deer
25631,truck
25632,automobile
25633,ship
25634,deer
25635,airplane
25636,dog
25637,airplane
25638,bird
25639,automobile
25640,cat
25641,automobile
25642,airplane
25643,ship
25644,deer
25645,deer
25646,ship
25647,automobile
25648,automobile
25649,airplane
25650,cat
25651,airplane
25652,frog
25653,truck
25654,ship
25655,automobile
25656,ship
25657,cat
25658,dog
25659,ship
25660,frog
25661,dog
25662,bird
25663,bird
25664,bird
25665,bird
25666,airplane
25667,automobile
25668,airplane
25669,automobile
25670,automobile
25671,ship
25672,airplane
25673,dog
25674,bird
25675,airplane
25676,cat
25677,horse
25678,ship
25679,ship
25680,truck
25681,deer
25682,bird
25683,frog
25684,airplane
25685,airplane
25686,automobile
25687,cat
25688,airplane
25689,truck
25690,cat
25691,frog
25692,airplane
25693,bird
25694,ship
25695,dog
25696,frog
25697,frog
25698,horse
25699,deer
25700,airplane
25701,ship
25702,ship
25703,deer
25704,automobile
25705,truck
25706,bird
25707,cat
25708,airplane
25709,cat
25710,automobile
25711,ship
25712,ship
25713,bird
25714,deer
25715,airplane
25716,ship
25717,cat
25718,automobile
25719,airplane
25720,automobile
25721,automobile
25722,dog
25723,ship
25724,automobile
25725,truck
25726,ship
25727,automobile
25728,airplane
25729,bird
25730,bird
25731,ship
25732,automobile
25733,automobile
25734,automobile
25735,ship
25736,airplane
25737,dog
25738,automobile
25739,truck
25740,ship
25741,automobile
25742,truck
25743,ship
25744,horse
25745,automobile
25746,deer
25747,cat
25748,ship
25749,airplane
25750,ship
25751,ship
25752,automobile
25753,ship
25754,bird
25755,bird
25756,cat
25757,airplane
25758,ship
25759,bird
25760,automobile
25761,cat
25762,ship
25763,ship
25764,bird
25765,ship
25766,automobile
25767,automobile
25768,bird
25769,cat
25770,airplane
25771,ship
25772,automobile
25773,airplane
25774,airplane
25775,dog
25776,cat
25777,truck
25778,ship
25779,ship
25780,ship
25781,bird
25782,airplane
25783,airplane
25784,automobile
25785,cat
25786,dog
25787,ship
25788,bird
25789,ship
25790,airplane
25791,airplane
25792,airplane
25793,ship
25794,ship
25795,automobile
25796,ship
25797,cat
25798,frog
25799,horse
25800,automobile
25801,cat
25802,ship
25803,frog
25804,horse
25805,automobile
25806,cat
25807,cat
25808,bird
25809,airplane
25810,deer
25811,ship
25812,deer
25813,ship
25814,airplane
25815,cat
25816,airplane
25817,cat
25818,ship
25819,ship
25820,cat
25821,dog
25822,cat
25823,ship
25824,airplane
25825,dog
25826,automobile
25827,automobile
25828,ship
25829,airplane
25830,frog
25831,bird
25832,automobile
25833,airplane
25834,deer
25835,ship
25836,truck
25837,automobile
25838,automobile
25839,ship
25840,truck
25841,ship
25842,automobile
25843,deer
25844,automobile
25845,ship
25846,airplane
25847,ship
25848,dog
25849,frog
25850,airplane
25851,airplane
25852,airplane
25853,ship
25854,ship
25855,cat
25856,truck
25857,bird
25858,bird
25859,cat
25860,ship
25861,ship
25862,bird
25863,airplane
25864,bird
25865,airplane
25866,ship
25867,deer
25868,cat
25869,airplane
25870,airplane
25871,frog
25872,ship
25873,airplane
25874,automobile
25875,automobile
25876,airplane
25877,ship
25878,cat
25879,frog
25880,airplane
25881,bird
25882,deer
25883,ship
25884,automobile
25885,airplane
25886,bird
25887,horse
25888,frog
25889,automobile
25890,ship
25891,airplane
25892,automobile
25893,deer
25894,ship
25895,automobile
25896,ship
25897,airplane
25898,bird
25899,automobile
25900,ship
25901,airplane
25902,ship
25903,ship
25904,ship
25905,automobile
25906,cat
25907,cat
25908,cat
25909,airplane
25910,ship
25911,truck
25912,ship
25913,bird
25914,ship
25915,deer
25916,deer
25917,cat
25918,automobile
25919,automobile
25920,automobile
25921,automobile
25922,airplane
25923,airplane
25924,frog
25925,frog
25926,airplane
25927,ship
25928,truck
25929,bird
25930,frog
25931,bird
25932,airplane
25933,automobile
25934,horse
25935,ship
25936,cat
25937,truck
25938,airplane
25939,ship
25940,automobile
25941,automobile
25942,bird
25943,automobile
25944,bird
25945,deer
25946,airplane
25947,ship
25948,ship
25949,cat
25950,automobile
25951,deer
25952,ship
25953,automobile
25954,bird
25955,airplane
25956,airplane
25957,ship
25958,automobile
25959,automobile
25960,deer
25961,airplane
25962,automobile
25963,truck
25964,automobile
25965,airplane
25966,dog
25967,automobile
25968,ship
25969,automobile
25970,ship
25971,bird
25972,dog
25973,ship
25974,ship
25975,bird
25976,cat
25977,bird
25978,deer
25979,airplane
25980,cat
25981,truck
25982,ship
25983,automobile
25984,deer
25985,ship
25986,bird
25987,airplane
25988,cat
25989,truck
25990,bird
25991,airplane
25992,ship
25993,automobile
25994,dog
25995,airplane
25996,dog
25997,truck
25998,airplane
25999,frog
26000,dog
26001,ship
26002,airplane
26003,automobile
26004,airplane
26005,cat
26006,cat
26007,frog
26008,cat
26009,ship
26010,truck
26011,frog
26012,horse
26013,automobile
26014,airplane
26015,truck
26016,automobile
26017,horse
26018,cat
26019,ship
26020,airplane
26021,frog
26022,automobile
26023,cat
26024,frog
26025,ship
26026,truck
26027,horse
26028,ship
26029,ship
26030,ship
26031,dog
26032,cat
26033,frog
26034,automobile
26035,dog
26036,ship
26037,automobile
26038,ship
26039,ship
26040,ship
26041,airplane
26042,horse
26043,ship
26044,ship
26045,frog
26046,bird
26047,ship
26048,bird
26049,airplane
26050,automobile
26051,ship
26052,cat
26053,ship
26054,ship
26055,airplane
26056,deer
26057,deer
26058,airplane
26059,bird
26060,airplane
26061,bird
26062,automobile
26063,automobile
26064,ship
26065,automobile
26066,truck
26067,airplane
26068,cat
26069,ship
26070,airplane
26071,horse
26072,deer
26073,automobile
26074,automobile
26075,dog
26076,cat
26077,ship
26078,bird
26079,airplane
26080,ship
26081,ship
26082,cat
26083,automobile
26084,cat
26085,dog
26086,airplane
26087,automobile
26088,ship
26089,automobile
26090,truck
26091,automobile
26092,automobile
26093,ship
26094,bird
26095,airplane
26096,ship
26097,airplane
26098,bird
26099,airplane
26100,frog
26101,automobile
26102,cat
26103,bird
26104,bird
26105,ship
26106,frog
26107,ship
26108,cat
26109,dog
26110,bird
26111,dog
26112,ship
26113,automobile
26114,ship
26115,ship
26116,bird
26117,frog
26118,frog
26119,ship
26120,bird
26121,airplane
26122,airplane
26123,ship
26124,automobile
26125,automobile
26126,dog
26127,deer
26128,airplane
26129,airplane
26130,deer
26131,automobile
26132,cat
26133,automobile
26134,ship
26135,cat
26136,automobile
26137,ship
26138,automobile
26139,ship
26140,ship
26141,automobile
26142,ship
26143,frog
26144,automobile
26145,cat
26146,deer
26147,horse
26148,ship
26149,airplane
26150,airplane
26151,bird
26152,automobile
26153,automobile
26154,ship
26155,ship
26156,ship
26157,airplane
26158,airplane
26159,ship
26160,deer
26161,airplane
26162,truck
26163,dog
26164,ship
26165,frog
26166,ship
26167,airplane
26168,cat
26169,cat
26170,cat
26171,automobile
26172,automobile
26173,ship
26174,deer
26175,automobile
26176,airplane
26177,airplane
26178,frog
26179,cat
26180,frog
26181,bird
26182,dog
26183,automobile
26184,bird
26185,dog
26186,cat
26187,bird
26188,bird
26189,airplane
26190,ship
26191,bird
26192,cat
26193,deer
26194,automobile
26195,airplane
26196,cat
26197,automobile
26198,dog
26199,dog
26200,bird
26201,cat
26202,automobile
26203,automobile
26204,ship
26205,ship
26206,airplane
26207,dog
26208,ship
26209,ship
26210,cat
26211,ship
26212,bird
26213,truck
26214,truck
26215,dog
26216,ship
26217,automobile
26218,ship
26219,ship
26220,dog
26221,bird
26222,frog
26223,ship
26224,airplane
26225,dog
26226,automobile
26227,automobile
26228,airplane
26229,dog
26230,ship
26231,automobile
26232,automobile
26233,ship
26234,cat
26235,airplane
26236,automobile
26237,deer
26238,automobile
26239,automobile
26240,airplane
26241,ship
26242,airplane
26243,bird
26244,airplane
26245,frog
26246,cat
26247,bird
26248,bird
26249,truck
26250,ship
26251,bird
26252,ship
26253,frog
26254,bird
26255,automobile
26256,automobile
26257,frog
26258,airplane
26259,automobile
26260,automobile
26261,automobile
26262,deer
26263,horse
26264,ship
26265,ship
26266,airplane
26267,airplane
26268,ship
26269,automobile
26270,bird
26271,cat
26272,automobile
26273,ship
26274,automobile
26275,automobile
26276,ship
26277,airplane
26278,cat
26279,dog
26280,airplane
26281,frog
26282,airplane
26283,truck
26284,bird
26285,horse
26286,automobile
26287,cat
26288,automobile
26289,deer
26290,bird
26291,airplane
26292,ship
26293,automobile
26294,airplane
26295,airplane
26296,ship
26297,ship
26298,airplane
26299,airplane
26300,frog
26301,bird
26302,ship
26303,cat
26304,ship
26305,cat
26306,airplane
26307,automobile
26308,ship
26309,deer
26310,cat
26311,frog
26312,ship
26313,deer
26314,airplane
26315,bird
26316,ship
26317,ship
26318,dog
26319,cat
26320,airplane
26321,automobile
26322,bird
26323,bird
26324,airplane
26325,ship
26326,frog
26327,automobile
26328,horse
26329,cat
26330,cat
26331,truck
26332,bird
26333,airplane
26334,ship
26335,frog
26336,bird
26337,airplane
26338,automobile
26339,dog
26340,automobile
26341,bird
26342,ship
26343,truck
26344,ship
26345,frog
26346,airplane
26347,cat
26348,bird
26349,dog
26350,dog
26351,cat
26352,airplane
26353,airplane
26354,ship
26355,bird
26356,ship
26357,airplane
26358,automobile
26359,cat
26360,horse
26361,truck
26362,automobile
26363,dog
26364,truck
26365,automobile
26366,truck
26367,deer
26368,ship
26369,automobile
26370,ship
26371,airplane
26372,frog
26373,ship
26374,ship
26375,automobile
26376,airplane
26377,automobile
26378,airplane
26379,bird
26380,automobile
26381,bird
26382,bird
26383,automobile
26384,cat
26385,deer
26386,cat
26387,airplane
26388,ship
26389,ship
26390,cat
26391,cat
26392,airplane
26393,dog
26394,deer
26395,airplane
26396,ship
26397,automobile
26398,automobile
26399,ship
26400,ship
26401,airplane
26402,automobile
26403,cat
26404,cat
26405,automobile
26406,truck
26407,deer
26408,ship
26409,automobile
26410,cat
26411,airplane
26412,airplane
26413,truck
26414,bird
26415,airplane
26416,truck
26417,deer
26418,ship
26419,cat
26420,ship
26421,cat
26422,ship
26423,automobile
26424,cat
26425,ship
26426,ship
26427,automobile
26428,automobile
26429,bird
26430,airplane
26431,dog
26432,ship
26433,airplane
26434,ship
26435,ship
26436,ship
26437,automobile
26438,ship
26439,horse
26440,automobile
26441,ship
26442,bird
26443,ship
26444,automobile
26445,truck
26446,ship
26447,frog
26448,airplane
26449,deer
26450,deer
26451,ship
26452,airplane
26453,bird
26454,frog
26455,bird
26456,ship
26457,cat
26458,airplane
26459,deer
26460,bird
26461,ship
26462,cat
26463,ship
26464,ship
26465,ship
26466,horse
26467,bird
26468,ship
26469,cat
26470,ship
26471,airplane
26472,cat
26473,airplane
26474,ship
26475,automobile
26476,deer
26477,ship
26478,airplane
26479,airplane
26480,airplane
26481,airplane
26482,truck
26483,automobile
26484,automobile
26485,bird
26486,bird
26487,automobile
26488,truck
26489,bird
26490,deer
26491,airplane
26492,ship
26493,frog
26494,truck
26495,automobile
26496,horse
26497,automobile
26498,airplane
26499,cat
26500,automobile
26501,automobile
26502,bird
26503,airplane
26504,automobile
26505,truck
26506,automobile
26507,truck
26508,deer
26509,bird
26510,truck
26511,automobile
26512,ship
26513,dog
26514,airplane
26515,airplane
26516,airplane
26517,ship
26518,cat
26519,automobile
26520,truck
26521,truck
26522,automobile
26523,truck
26524,truck
26525,deer
26526,cat
26527,ship
26528,deer
26529,ship
26530,bird
26531,airplane
26532,dog
26533,airplane
26534,bird
26535,bird
26536,cat
26537,truck
26538,ship
26539,airplane
26540,deer
26541,ship
26542,bird
26543,cat
26544,bird
26545,dog
26546,ship
26547,automobile
26548,cat
26549,ship
26550,airplane
26551,bird
26552,deer
26553,cat
26554,automobile
26555,airplane
26556,airplane
26557,cat
26558,automobile
26559,horse
26560,horse
26561,airplane
26562,automobile
26563,automobile
26564,airplane
26565,ship
26566,automobile
26567,bird
26568,frog
26569,ship
26570,ship
26571,frog
26572,airplane
26573,automobile
26574,automobile
26575,automobile
26576,cat
26577,horse
26578,automobile
26579,dog
26580,ship
26581,automobile
26582,bird
26583,bird
26584,airplane
26585,ship
26586,airplane
26587,bird
26588,ship
26589,automobile
26590,frog
26591,automobile
26592,bird
26593,airplane
26594,ship
26595,automobile
26596,frog
26597,airplane
26598,dog
26599,bird
26600,automobile
26601,airplane
26602,frog
26603,ship
26604,automobile
26605,automobile
26606,ship
26607,cat
26608,cat
26609,cat
26610,automobile
26611,ship
26612,dog
26613,ship
26614,automobile
26615,bird
26616,ship
26617,truck
26618,airplane
26619,airplane
26620,automobile
26621,airplane
26622,truck
26623,automobile
26624,automobile
26625,truck
26626,dog
26627,cat
26628,airplane
26629,deer
26630,frog
26631,airplane
26632,dog
26633,truck
26634,ship
26635,airplane
26636,deer
26637,ship
26638,automobile
26639,dog
26640,ship
26641,cat
26642,automobile
26643,automobile
26644,cat
26645,cat
26646,airplane
26647,airplane
26648,bird
26649,deer
26650,ship
26651,airplane
26652,airplane
26653,bird
26654,ship
26655,ship
26656,automobile
26657,deer
26658,cat
26659,deer
26660,cat
26661,frog
26662,airplane
26663,bird
26664,airplane
26665,automobile
26666,airplane
26667,horse
26668,dog
26669,dog
26670,ship
26671,bird
26672,ship
26673,ship
26674,cat
26675,truck
26676,airplane
26677,airplane
26678,ship
26679,airplane
26680,automobile
26681,dog
26682,ship
26683,automobile
26684,airplane
26685,ship
26686,dog
26687,truck
26688,deer
26689,cat
26690,deer
26691,airplane
26692,bird
26693,airplane
26694,airplane
26695,ship
26696,ship
26697,ship
26698,frog
26699,airplane
26700,automobile
26701,automobile
26702,ship
26703,ship
26704,truck
26705,deer
26706,bird
26707,ship
26708,airplane
26709,ship
26710,dog
26711,bird
26712,truck
26713,bird
26714,airplane
26715,frog
26716,automobile
26717,automobile
26718,automobile
26719,deer
26720,ship
26721,cat
26722,deer
26723,airplane
26724,frog
26725,automobile
26726,ship
26727,deer
26728,bird
26729,automobile
26730,cat
26731,airplane
26732,automobile
26733,airplane
26734,truck
26735,automobile
26736,ship
26737,truck
26738,cat
26739,bird
26740,airplane
26741,airplane
26742,ship
26743,cat
26744,ship
26745,deer
26746,truck
26747,automobile
26748,cat
26749,cat
26750,airplane
26751,ship
26752,ship
26753,ship
26754,ship
26755,automobile
26756,cat
26757,truck
26758,dog
26759,ship
26760,airplane
26761,automobile
26762,airplane
26763,ship
26764,ship
26765,ship
26766,bird
26767,bird
26768,dog
26769,cat
26770,cat
26771,frog
26772,bird
26773,automobile
26774,cat
26775,ship
26776,automobile
26777,ship
26778,ship
26779,airplane
26780,airplane
26781,truck
26782,bird
26783,ship
26784,truck
26785,automobile
26786,ship
26787,truck
26788,frog
26789,truck
26790,airplane
26791,cat
26792,bird
26793,automobile
26794,deer
26795,automobile
26796,ship
26797,truck
26798,airplane
26799,bird
26800,ship
26801,truck
26802,ship
26803,deer
26804,ship
26805,dog
26806,ship
26807,dog
26808,airplane
26809,truck
26810,automobile
26811,bird
26812,automobile
26813,ship
26814,airplane
26815,dog
26816,cat
26817,airplane
26818,ship
26819,bird
26820,automobile
26821,dog
26822,bird
26823,automobile
26824,dog
26825,automobile
26826,cat
26827,ship
26828,truck
26829,airplane
26830,bird
26831,cat
26832,bird
26833,deer
26834,dog
